Id,SalePrice
1682,214485.57679135058
1683,197876.4960569168
1684,177789.0096753185
1685,177697.61720509667
1686,174694.73401432735
1687,179396.14463977757
1688,202046.45123051576
1689,201373.32002350883
1690,184184.78529231035
1691,182216.2196440352
1692,218355.65787800227
1693,173901.9145249445
1694,174761.6322585379
1695,177987.54428568858
1696,218959.02439923424
1697,175869.97771379186
1698,222713.35803366295
1699,218849.03969482883
1700,215692.18503883036
1701,213090.90551403383
1702,218844.1086613985
1703,217461.1936328902
1704,217416.62169015437
1705,207030.33886318383
1706,216680.03244932613
1707,204096.80211978315
1708,201329.65907897113
1709,219247.89885551253
1710,202990.67253100433
1711,221522.90314987794
1712,211262.31480015567
1713,223543.4961694139
1714,222311.76424158007
1715,208100.73436623815
1716,186329.0328647005
1717,170609.37125095766
1718,148155.65983938085
1719,198840.05490993065
1720,215873.6976395597
1721,167055.4618769925
1722,140982.8007252952
1723,153672.1129042621
1724,196190.61377597702
1725,219297.34485134392
1726,179600.8152033128
1727,176256.83296013187
1728,191954.35974027164
1729,163640.72749844237
1730,168397.6657308714
1731,132596.13433781874
1732,129019.47324029631
1733,133161.79672040645
1734,132869.82472687121
1735,133771.0772146007
1736,129772.16528391305
1737,215583.54072760392
1738,207266.90162929503
1739,213942.2924138874
1740,210222.89925483483
1741,188985.43299149643
1742,175319.41280541214
1743,181352.74607376175
1744,222870.41057933893
1745,205090.12878303093
1746,171382.16024520155
1747,211287.01956266272
1748,187386.0165815539
1749,169500.50275875913
1750,135239.31777782517
1751,204287.8519975042
1752,130308.04704819764
1753,147995.3793818982
1754,178096.63393410615
1755,172875.7777951929
1756,137507.57846574896
1757,129802.66256983326
1758,157327.25044639126
1759,167125.1671163445
1760,177728.54431209844
1761,150673.89949075997
1762,171519.5328722644
1763,185019.74615459077
1764,131154.15202086128
1765,167102.21951711868
1766,170234.87430318017
1767,193160.8493946389
1768,147677.54034423473
1769,183946.09346047012
1770,153326.9991578765
1771,136801.6653473458
1772,153064.1425068668
1773,140749.43891752054
1774,134784.4799612206
1775,142526.3137077937
1776,138459.89688347408
1777,125763.12815803994
1778,142006.74108281045
1779,139131.1028142612
1780,180543.8358320539
1781,137136.94144634475
1782,128393.73040188936
1783,141952.8462740662
1784,130644.71766826438
1785,133683.32443519644
1786,155921.1641200662
1787,165063.4506616269
1788,129347.9461274278
1789,128258.93258097839
1790,132904.65452465325
1791,158305.36336881394
1792,160764.90984108092
1793,140592.98373918506
1794,150311.67284924246
1795,140937.8395310928
1796,141887.72077559275
1797,128065.65996113807
1798,131886.51566143727
1799,128281.85214486724
1800,140456.314470312
1801,127262.28565934618
1802,140080.70948659466
1803,142002.70204445606
1804,137769.37712339743
1805,140953.51344770414
1806,134762.08065403128
1807,139998.66192406617
1808,134500.68834486167
1809,135867.54064339597
1810,147320.30463960214
1811,138552.3036238865
1812,129452.85497046553
1813,130434.42071485551
1814,129718.09097717349
1815,129663.37855015197
1816,129910.94023938199
1817,143555.55301231443
1818,151680.6058338084
1819,126746.7180350932
1820,129417.88361459422
1821,137313.28244503008
1822,148970.29880851312
1823,130830.4459402562
1824,156407.09226517685
1825,141581.3963241048
1826,130605.33193178494
1827,132218.71461226387
1828,148669.51672758439
1829,135636.97380148445
1830,142663.59342254847
1831,144412.75133519492
1832,120358.38523739798
1833,148340.25970159046
1834,136468.6504497287
1835,135898.82899817402
1836,140502.1215947898
1837,128019.34336462163
1838,129139.98165728585
1839,128429.9886763506
1840,146638.8366578197
1841,144712.5287617688
1842,133425.51715606285
1843,136353.2973348807
1844,148069.15882399812
1845,151742.142710131
1846,150840.89664495265
1847,176738.59976808497
1848,123474.5727840473
1849,136197.0776732904
1850,132707.38819352473
1851,152715.23746402725
1852,132696.4087300462
1853,144110.39297983024
1854,178934.3344021393
1855,165761.32858056412
1856,218113.86996032545
1857,176712.92193006037
1858,149689.5028920215
1859,144900.61574074958
1860,137742.55992226748
1861,145527.29854905207
1862,213707.07988659712
1863,207129.7270974675
1864,207205.55327384698
1865,210956.5227826783
1866,213113.38492780336
1867,200353.07452638936
1868,216599.52734016345
1869,204739.5658387017
1870,201805.05946230993
1871,214373.45083739693
1872,170005.69483710543
1873,216743.30278856104
1874,141902.8681178831
1875,189171.8610530898
1876,204147.35549097252
1877,201743.6030329726
1878,204330.19906029408
1879,146549.78623034692
1880,143981.6112554197
1881,214023.6927802489
1882,220390.21291049683
1883,190676.1840338409
1884,210311.21146046478
1885,209182.8938300512
1886,220371.70048478883
1887,201970.28387537465
1888,212470.9813497762
1889,165997.6466392902
1890,132009.5404950705
1891,148930.43945141693
1892,134471.37139215675
1893,142528.53952998092
1894,139896.4956932745
1895,149064.40565771156
1896,137095.20495959552
1897,133093.7239449575
1898,140254.3462090956
1899,157471.22568789183
1900,145705.703456821
1901,168071.84255055856
1902,148508.54190611662
1903,200548.71609804162
1904,146500.29283235982
1905,200548.46933041632
1906,160670.63328253152
1907,201795.43566001373
1908,130483.07280160121
1909,143145.308308505
1910,132803.25033195826
1911,211405.61314505737
1912,218778.48552194465
1913,151096.37741653546
1914,131530.48836492558
1915,214755.6926560587
1916,131450.9098136812
1917,220505.32347455935
1918,152210.9474203329
1919,174308.4013252296
1920,160098.48847704323
1921,216828.2625161392
1922,212524.37129839917
1923,215418.44922953504
1924,201832.648071012
1925,202753.20867708503
1926,216950.26105741216
1927,134947.88336833144
1928,167687.00196880221
1929,135511.68033944702
1930,150012.37328908773
1931,147770.38697125754
1932,147668.5557892282
1933,176153.27211909753
1934,181300.90166656877
1935,178061.86517826148
1936,185782.91059195448
1937,189805.56457710682
1938,177357.8801301268
1939,208704.73642353647
1940,189307.2870980349
1941,179445.5974690229
1942,184268.47784778688
1943,194302.40569125823
1944,223284.09466945883
1945,212393.8966775563
1946,151832.52167133807
1947,211238.31906141876
1948,177131.94881761988
1949,212280.88781508934
1950,182358.45510278697
1951,212375.88819091851
1952,207938.97410669585
1953,175079.56374587896
1954,188328.74706926866
1955,138864.93447739436
1956,208546.4347905867
1957,160723.08889815185
1958,216070.2924221594
1959,141058.85403586287
1960,135129.25419862254
1961,138106.6095906529
1962,135668.8331602148
1963,135359.47399042692
1964,135812.27182986937
1965,153030.56950398578
1966,151272.31528910258
1967,211915.24301017736
1968,221911.1648336488
1969,214059.22503338696
1970,203997.10602679607
1971,212233.3327000255
1972,218504.4800452531
1973,217025.26582612353
1974,218918.70264825984
1975,214593.92794444575
1976,218745.33139800557
1977,213498.9743962817
1978,220180.39798019
1979,208037.13262697842
1980,204851.91303448885
1981,215655.10980349543
1982,212605.6475238528
1983,206751.39080285287
1984,177398.2085974186
1985,212945.1229860939
1986,220760.16929887072
1987,189941.4905490143
1988,173613.1729227327
1989,192583.5358192479
1990,210166.06631127093
1991,215432.7756903671
1992,209168.89879929868
1993,174384.90987828825
1994,198770.21213537306
1995,182726.80030760737
1996,214049.54132604235
1997,222664.88291805692
1998,218382.79095649946
1999,218528.53385890037
2000,224746.52305781576
2001,213140.37027013977
2002,210059.92845477347
2003,219758.18646580033
2004,211516.6087848322
2005,200120.27087078645
2006,213016.8561353699
2007,212909.90617594597
2008,202453.9407515401
2009,197665.7122263543
2010,192871.85356691031
2011,153110.83633800427
2012,183822.5225338349
2013,186507.54192340988
2014,188699.96152432726
2015,198941.72785374106
2016,197172.13875425703
2017,194960.1844498078
2018,134449.17394452094
2019,138967.88398583437
2020,122371.34517430366
2021,132688.95406800267
2022,177065.1529625497
2023,135446.62830619919
2024,204495.07755410633
2025,213846.89745315345
2026,187803.34960157992
2027,159646.78956079527
2028,157614.59211023257
2029,175845.9021859858
2030,215673.52497802782
2031,202018.85469195948
2032,200271.68262517895
2033,213774.61445118167
2034,170697.93209994398
2035,208142.92688775685
2036,190896.53934853818
2037,195576.08653821435
2038,213811.75387216322
2039,202232.4342955622
2040,194991.84268441756
2041,221110.53458387352
2042,204767.8121119388
2043,170557.01227589874
2044,168000.65705049835
2045,203215.35421799563
2046,141946.72364029035
2047,140802.65795437674
2048,146484.6724567253
2049,138470.1338814678
2050,173978.69826562653
2051,129710.91641250202
2052,134065.242760336
2053,149060.62603453908
2054,134127.18833735288
2055,171730.5102107844
2056,142122.41268213795
2057,124048.93783089715
2058,204866.18780705522
2059,141375.20295215078
2060,158617.27164438544
2061,180020.41880389568
2062,135690.33490664675
2063,134326.1388874836
2064,151908.53463347323
2065,136734.6174252456
2066,169153.66298904695
2067,138039.28214440757
2068,150233.02825681784
2069,128498.91772957095
2070,130484.07723918174
2071,130753.44786272272
2072,132393.2965870275
2073,144199.0554104935
2074,183291.8629942712
2075,146594.11562108126
2076,129693.98529195262
2077,153825.52050695635
2078,129255.40920066636
2079,138768.06799142365
2080,129655.57259385695
2081,135613.643992882
2082,136823.8043811353
2083,141410.24883742735
2084,129215.48849979635
2085,132230.10538448044
2086,140323.5936652844
2087,131110.67230128677
2088,123587.73493378198
2089,130477.22915758094
2090,135839.9940341014
2091,137088.02445939777
2092,143600.6343003931
2093,141158.63485986757
2094,141856.82155445567
2095,144493.12746986287
2096,131224.26868883602
2097,126923.45264899645
2098,148162.65110431472
2099,126415.02792159627
2100,128865.59268057275
2101,135853.08087318172
2102,132167.36774557063
2103,124778.79628433072
2104,142958.72437686607
2105,140269.83377100842
2106,131211.43199929505
2107,184331.07247192392
2108,125764.38325929981
2109,127735.69296974366
2110,153441.02970273746
2111,155865.85048045166
2112,145156.08960160863
2113,125459.73851420339
2114,129973.57714442782
2115,154059.53150850296
2116,137430.57089861657
2117,145247.13202187076
2118,137845.8990006302
2119,133647.28302233896
2120,131767.36639703767
2121,133414.44538632617
2122,123595.69450634852
2123,122027.3514645144
2124,168204.62966457082
2125,127721.51461723966
2126,154142.8305020974
2127,149694.4543040241
2128,138362.27505608363
2129,131701.97920054407
2130,142547.44887788896
2131,152923.92193125671
2132,135470.6334368473
2133,128535.93208696647
2134,133438.53137744928
2135,125055.42540063878
2136,133748.39702423153
2137,133293.09730756076
2138,135157.61347401465
2139,158869.77751291747
2140,136969.6143960309
2141,148868.00453659135
2142,135680.6745899469
2143,151598.59986262134
2144,134733.47275121987
2145,135497.3652674007
2146,165530.42579963658
2147,160187.5192751719
2148,136705.48102896297
2149,140136.7604639991
2150,211449.97343321698
2151,141983.18852492364
2152,158342.45730544155
2153,161433.5671981873
2154,127568.65244744008
2155,147364.4762230003
2156,207963.73110522356
2157,214140.18864984723
2158,215688.6755336221
2159,205480.61975797563
2160,182310.26453831102
2161,214526.89345408857
2162,212978.47437429221
2163,213367.3085066251
2164,206573.05108663545
2165,214648.05601156974
2166,146377.63727892784
2167,200198.46158335518
2168,206384.63346868055
2169,199541.56344175094
2170,215406.6494898289
2171,153421.69982059358
2172,144728.15538739404
2173,159510.91316723966
2174,220021.97675693722
2175,224145.89184407148
2176,225161.406073529
2177,220002.5601131759
2178,210102.88891338932
2179,149352.49224063402
2180,191079.9796268819
2181,199071.9473454448
2182,218974.2162753527
2183,197193.20228410763
2184,135872.52259986242
2185,137627.41602992808
2186,145873.0806351544
2187,161957.7776753015
2188,148619.16812403844
2189,181488.8644633529
2190,135100.32007703447
2191,130661.77017507677
2192,123661.87375472471
2193,139988.76075465718
2194,127837.42330683747
2195,130978.09202866194
2196,132028.3249416129
2197,131847.89042300964
2198,159067.5940360425
2199,158397.10224225713
2200,150713.2344828967
2201,146971.36889275225
2202,179019.38652803467
2203,153440.75931519258
2204,181850.5104062241
2205,135669.7323247648
2206,150733.6452363893
2207,175743.96393832806
2208,216031.97076034383
2209,201102.13883888052
2210,135172.3197139997
2211,131382.0441975102
2212,130674.69010073332
2213,131933.57368660957
2214,152555.86803176583
2215,125858.59834433811
2216,152320.0518084964
2217,134775.475015146
2218,124211.38307251214
2219,130766.85745878951
2220,130942.28881756643
2221,216418.02939924796
2222,217595.65459206857
2223,210884.7524602173
2224,212004.40604518508
2225,142301.10482518564
2226,189063.49489818863
2227,206048.20551872524
2228,216504.71560168042
2229,213153.10442572637
2230,171801.19289760216
2231,205274.75441831007
2232,191252.91773193318
2233,187587.7341600317
2234,207039.43945910086
2235,209272.55132484765
2236,216630.474083443
2237,214233.90953455205
2238,195122.71718178023
2239,135296.60186526072
2240,164238.77257680704
2241,161767.40484218998
2242,131212.4505547602
2243,131828.09356677282
2244,133230.44248955642
2245,136507.76701757597
2246,144964.4398486128
2247,136926.88321462157
2248,131454.53158403875
2249,135604.24481349063
2250,143931.7277651372
2251,143007.5997436444
2252,171024.50208310012
2253,169212.5638459808
2254,179724.85069658555
2255,185428.93422749668
2256,186569.52856787885
2257,187142.05587047295
2258,176697.8162522362
2259,181755.11959425145
2260,163881.1680187048
2261,179814.10554587498
2262,192775.54120741505
2263,222767.7443887628
2264,216906.4355160812
2265,148379.8640577055
2266,216187.59432543605
2267,212395.1433377127
2268,210554.0679352979
2269,158350.59231482315
2270,185194.76914763256
2271,211079.22441671984
2272,197422.73909005718
2273,179447.40624117787
2274,187697.3604468223
2275,177399.97043535762
2276,196022.93405991074
2277,187580.79780164993
2278,135708.3565099464
2279,132303.86121765713
2280,135753.16556038786
2281,188465.65650816666
2282,192472.30061660893
2283,131341.61141210122
2284,131603.2812188614
2285,148270.87473634386
2286,132049.32741927204
2287,213343.2617485278
2288,216684.8874759905
2289,219823.4173949292
2290,211460.6891547471
2291,213240.57229478558
2292,213700.53878007442
2293,216090.27370062863
2294,218864.41680031904
2295,218874.37005299283
2296,211073.8430182954
2297,213418.5381500114
2298,219329.51594464024
2299,219761.81383498
2300,213777.81026788516
2301,211456.75543813288
2302,217394.43848873166
2303,217120.73427017572
2304,211639.1578205943
2305,185555.1606812928
2306,187326.0906257015
2307,199948.563144373
2308,214417.77209323464
2309,214810.95120294407
2310,196335.2849249662
2311,203850.04343963176
2312,171550.6941820326
2313,176776.42094436707
2314,166539.0070207734
2315,178500.19153074495
2316,180286.9866471175
2317,183858.58693902523
2318,172855.35787469626
2319,182102.25284339278
2320,187000.9902430656
2321,224239.62040231106
2322,180465.59449714585
2323,188967.21640833767
2324,177020.1755544756
2325,211739.7016920053
2326,177426.19847851052
2327,205341.23975607182
2328,214446.15527426402
2329,181837.87866993228
2330,183316.20196118607
2331,216656.84552584344
2332,214818.43067216664
2333,218279.4382263469
2334,215623.30021563178
2335,222198.32379984384
2336,213950.47860910348
2337,205120.71320549533
2338,209805.86524127913
2339,209379.6746151072
2340,211885.48449702997
2341,205573.87163210174
2342,207915.3132660502
2343,210859.40337990437
2344,209045.3529289025
2345,209985.1438481083
2346,208193.969341553
2347,204839.0232694603
2348,214257.2435170833
2349,177172.46255359653
2350,216808.9238339877
2351,213414.8083824614
2352,214043.66154420166
2353,201607.17039741535
2354,143560.3294107143
2355,160725.27466855245
2356,151002.65183298453
2357,205314.64052668403
2358,204229.38666818995
2359,143653.22823186876
2360,131748.8823671953
2361,140605.2609486357
2362,208781.52025406715
2363,138534.80569552706
2364,154842.15374121722
2365,207022.30977441245
2366,183686.82546528062
2367,209310.79895998913
2368,212980.86239781315
2369,213245.7546476877
2370,176163.37964250534
2371,181469.2313715155
2372,196851.52385699324
2373,210259.12489480656
2374,222251.93584406163
2375,215928.448875438
2376,221408.62979907866
2377,226032.52555960658
2378,147701.33765472283
2379,179442.9194724255
2380,144161.4292178961
2381,168745.44098585442
2382,201709.46590243262
2383,202695.84213956044
2384,217946.5908285678
2385,166126.52688186377
2386,134600.20610679974
2387,139683.605276225
2388,130554.20679627747
2389,135707.66161473905
2390,159816.8156399249
2391,144179.97347770477
2392,133056.02699952901
2393,172536.6851843543
2394,149059.23417587462
2395,187166.97539057102
2396,150978.73863610963
2397,192135.16957856243
2398,137609.8440910356
2399,129694.14533568452
2400,126865.3891365365
2401,127481.28735422571
2402,134448.68148456916
2403,141807.19475745762
2404,159163.0238155168
2405,157862.80849912565
2406,139545.64087952013
2407,129442.34871009088
2408,142218.75903178396
2409,136779.02323979538
2410,164269.095533252
2411,129545.65853038474
2412,159145.990929486
2413,138837.14070215813
2414,145645.14398860116
2415,139689.75009475477
2416,132765.07395069423
2417,134713.3436608729
2418,131346.0699945183
2419,135289.84231019113
2420,132298.10852545692
2421,153833.7338281731
2422,129332.89638263987
2423,154163.66929237655
2424,162466.96775100092
2425,154139.27970608833
2426,142143.67951743508
2427,145349.27911246382
2428,168180.32038453908
2429,128721.08923729595
2430,140512.325605168
2431,128281.04104427659
2432,136604.3498835329
2433,146206.31232282773
2434,144702.01614858324
2435,156856.34205446698
2436,131751.3296306275
2437,133379.03623561526
2438,133773.84012524752
2439,132532.37029806597
2440,132522.00574261643
2441,118653.01639285746
2442,127990.50071527233
2443,134234.82028034917
2444,138447.76531364594
2445,130541.810571533
2446,144598.68610960568
2447,175503.05902872427
2448,138765.53585744012
2449,122698.3848175666
2450,143683.7782835482
2451,136494.26351981418
2452,187938.1599986386
2453,127556.73678469751
2454,153892.57722504082
2455,134135.10119078885
2456,137520.76778803903
2457,138320.91084115265
2458,144372.744765548
2459,132255.92870340726
2460,145769.3216731123
2461,131179.55802060282
2462,137291.30202603474
2463,133468.4379642412
2464,155285.40227409775
2465,140146.3225044899
2466,127006.72517401296
2467,156955.44765900302
2468,131771.37889026038
2469,125913.44438089151
2470,184671.21320708908
2471,181718.70185071012
2472,158357.50944342912
2473,137400.38841249817
2474,135188.97241642716
2475,189073.2713550786
2476,126396.23287942623
2477,128868.7710428898
2478,151690.98225465036
2479,131068.83375059004
2480,152835.99874161513
2481,133649.97088594272
2482,132781.29459325338
2483,132366.0585756803
2484,133253.83322495638
2485,132491.17758364495
2486,167087.95801809186
2487,170077.65124479067
2488,152070.22244995195
2489,152692.51476563903
2490,154890.67519105345
2491,132936.12795639018
2492,197183.8430939066
2493,164889.07878666025
2494,162424.97394603473
2495,126723.98155978379
2496,210792.2821950131
2497,150090.31555660916
2498,129113.41337883375
2499,131098.52496324765
2500,141028.42254655343
2501,147455.7646228709
2502,144300.49904223537
2503,134020.52022926617
2504,176765.55575912335
2505,219918.48258606624
2506,212549.13442104918
2507,212900.01834400304
2508,219125.5166665704
2509,214111.55793689648
2510,205584.56211982522
2511,191477.05212274007
2512,207115.52099281922
2513,209844.96417478842
2514,207829.95537026794
2515,150624.60600934
2516,172178.205495279
2517,140742.39298604114
2518,151701.1059974812
2519,216550.6799515449
2520,211982.50134781952
2521,191904.92781912556
2522,213474.83592777458
2523,138189.5809207761
2524,144916.09798576802
2525,148904.3830591357
2526,139072.32574685602
2527,137719.8475633317
2528,138799.32677462554
2529,138354.58919044616
2530,136010.25174360504
2531,220684.1706720234
2532,219708.01566427073
2533,201611.06517742065
2534,219223.17772298193
2535,221139.80668160546
2536,216779.33066045027
2537,207511.82322904954
2538,183037.38301347944
2539,193932.58908149504
2540,184321.35005899562
2541,190462.70534183286
2542,166126.2074239165
2543,140522.76737807083
2544,132612.42848110804
2545,146421.14738880008
2546,144154.59883615118
2547,136508.21563398553
2548,167393.84673892084
2549,159451.8356796607
2550,200867.5824983994
2551,148990.96338068772
2552,126086.2445957098
2553,132237.59891587342
2554,137044.73908626713
2555,139107.56162217443
2556,131382.96255373664
2557,126261.87940515784
2558,156936.39629524606
2559,145877.4300861941
2560,148993.06930955747
2561,150274.53895193085
2562,144607.80982407887
2563,147882.44832619227
2564,178601.46711227964
2565,159592.19530525204
2566,162704.44730604094
2567,136618.55101772616
2568,189947.86205919058
2569,194313.79965547923
2570,134846.64267038697
2571,191974.8379491621
2572,150632.0162011022
2573,206022.29869390166
2574,212283.52124152856
2575,137168.17668896914
2576,143638.31290810165
2577,162945.97753283646
2578,127204.810481223
2579,124481.80895999496
2580,142998.8289626661
2581,137951.22245233212
2582,132181.86502210438
2583,211275.89676882382
2584,177293.14307236436
2585,178411.35516585695
2586,197975.00058695313
2587,187899.93163481104
2588,151217.8269186587
2589,152129.42186563756
2590,200056.63380275297
2591,194305.12781045653
2592,202770.77534105763
2593,207461.48363518665
2594,179154.7694511958
2595,207980.12258368527
2596,214815.8244440173
2597,199710.32071469628
2598,220981.22794112164
2599,213294.10124183062
2600,144172.01185447595
2601,146636.11369095766
2602,130844.04388411625
2603,130845.41894164508
2604,126904.56635919274
2605,129062.90826468804
2606,156589.41451866057
2607,195457.35866997368
2608,192496.2753310827
2609,152972.37422947426
2610,132101.04116922192
2611,142906.7627631357
2612,151567.48113336568
2613,135542.19063827183
2614,131985.03686534805
2615,161958.39612287417
2616,142089.68672342756
2617,183392.46420248505
2618,176567.59289903045
2619,198716.10435585963
2620,180158.2167416527
2621,186790.34906334418
2622,188850.01334583873
2623,213667.0768853373
2624,216315.8221319379
2625,218064.09288954845
2626,169665.2589560917
2627,170761.9943701425
2628,215176.9741977351
2629,221298.42728702002
2630,214946.13524132784
2631,217195.81061707626
2632,212261.50587168708
2633,213052.90023355265
2634,211001.34279661268
2635,165291.26391055435
2636,183013.10921415477
2637,178924.43175301375
2638,213587.93169466918
2639,196204.26770406883
2640,158691.56972811007
2641,136243.1192851526
2642,187708.59080634985
2643,130922.35989505373
2644,137658.71385542882
2645,131627.59636730017
2646,130315.28972552199
2647,132241.91496202268
2648,148207.8584671091
2649,147219.9009045256
2650,144025.2038117049
2651,149632.33405923427
2652,215453.9089736862
2653,210271.61668669572
2654,210452.06870795006
2655,213643.21919058074
2656,217951.62125947382
2657,217402.15989005193
2658,219589.74487402267
2659,215272.20781682228
2660,214864.4836586343
2661,205877.63814103263
2662,214494.13823540928
2663,221788.03375806744
2664,221690.57994510132
2665,216222.17815818862
2666,219022.8610276338
2667,170006.54844609156
2668,181084.1517398465
2669,184631.52949993353
2670,215836.21825705314
2671,181625.47505722914
2672,195098.1913070948
2673,200338.00958326634
2674,205019.20017653707
2675,172705.81899741944
2676,199415.5209371333
2677,197271.34873606707
2678,214440.03031500112
2679,216572.463423187
2680,215970.7896677289
2681,214884.23620291086
2682,220202.98591439505
2683,216422.5294123771
2684,223713.01795324017
2685,219500.95873203964
2686,215981.32368580313
2687,219044.37966888523
2688,198150.053291352
2689,202825.01665524344
2690,212847.2714229605
2691,200460.73242141912
2692,148964.98145379213
2693,195810.90411295288
2694,145781.37820735664
2695,193698.09717726026
2696,190071.13511563005
2697,190806.96394334035
2698,184252.03582983167
2699,175058.72733963592
2700,169219.9665586207
2701,158225.42591880745
2702,127890.07589502497
2703,135203.97825840113
2704,148654.728804894
2705,123576.21786114527
2706,124576.67210910347
2707,129612.0710273892
2708,137959.76200836396
2709,129420.58365883917
2710,139656.02969084532
2711,212222.50465547672
2712,212061.33554758524
2713,181182.99875821153
2714,156287.4835998067
2715,175732.13006348474
2716,164558.1158200554
2717,188531.16650537847
2718,212082.90036829785
2719,159387.43147286895
2720,176689.00306081073
2721,138603.5950473343
2722,158766.7565267509
2723,147020.8202934156
2724,133160.68527730933
2725,140036.3431265017
2726,141723.0038146606
2727,171691.2804527815
2728,175079.14296347953
2729,152530.29994791507
2730,143204.5136064412
2731,131252.0623742401
2732,131107.5492653606
2733,160205.74372392095
2734,151084.18264568542
